duration,total_bytes,total_packets,avg_packet_size,packet_rate,byte_rate,protocol
57227285,32760999999.998337,67000000.00219338,488.9701492376991,1.1707702017,572.4716802483,BROWSING
55810107,46302000000.00043,268999999.9980369,172.12639405330233,4.8199155038,829.6346753107,BROWSING
59998161,46621000000.00184,267000000.00116643,174.61048689062983,4.4501363967,777.0404829575,BROWSING
59956970,45554000000.00263,258000000.00213343,176.56589147141838,4.3030860299,759.7782209475,BROWSING
11164677,21605999999.999878,24000000.0000597,900.2499999977555,2.1496367517,1935.2104857131,BROWSING
45166190,20162999999.99879,34000000.000208296,593.0294117610372,0.7527754721,446.4179954076,BROWSING
16798155,36544000000.00045,205999999.9998877,177.39805825252608,12.2632515297,2175.4770092311,BROWSING
54101176,45801000000.00152,265999999.99877846,172.1842105271122,4.9167138252,846.5804883798,BROWSING
56090932,45338999999.99766,259999999.99785915,174.3807692321961,4.6353303596,808.3124737524,BROWSING
58979382,19976000000.001717,16999999.999962486,1175.0588235321056,0.2882363196,338.6946306084,BROWSING
54889057,45771000000.000015,269000000.0013546,170.15241635602055,4.9007947067,833.8820614098,BROWSING
59926414,44972000000.001884,250999999.99892092,179.17131474181363,4.1884702128,750.4537147843,BROWSING
1039465,19365000000.000046,26999999.999997858,717.2222222222808,25.9749005498,18629.7758943303,BROWSING
36479729,26107000000.001472,74000000.00066301,352.79729729415624,2.0285238413,715.6577287074,BROWSING
52870272,45641000000.00263,261999999.99963227,174.20229007659043,4.9555258577,863.2639529451,BROWSING
59997367,45084999999.99856,261000000.00135794,172.7394636006283,4.3501909009,751.4496427818,BROWSING
57111647,45038000000.001976,258999999.99731112,173.89189189370484,4.5349769023,788.5957132352,BROWSING
56348166,44876000000.00116,256999999.9977515,174.6147859937501,4.5609292767,796.4056895836,BROWSING
6262,18543999999.99998,24999999.99999999,741.7599999999995,3992.3347173427,2961354.19993612,BROWSING
59998575,44949000000.00135,258999999.99790436,173.548262549672,4.3167691899,749.1677927351,BROWSING
1418469,20468999999.99997,55000000.000069246,372.16363636316726,38.7741995067,14430.3470854844,BROWSING
59991906,45411999999.998474,258000000.00227964,176.01550387440784,4.3005801483,756.9687817553,BROWSING
57340050,44765000000.00242,259000000.00056094,172.83783783747285,4.5169126989,780.6934245785,BROWSING
56006,18818999999.999996,22000000.000001978,855.4090909090138,392.8150555298,336017.56954612,BROWSING
59992804,44783999999.99947,260000000.0010435,172.24615384546053,4.3338531068,746.4895289775,BROWSING
59999799,44823000000.00098,260999999.99707094,171.73563218583908,4.3500145725,747.0525026259,BROWSING
59977549,44740000000.00075,260000000.00028318,172.07692307673852,4.3349554014,745.9457871478,BROWSING
54616547,44786000000.00007,261000000.00158665,171.5938697307579,4.7787715324,820.0078998037,BROWSING
55352423,44716999999.998474,260000000.00258887,171.98846153674316,4.6971746838,807.8598474361,BROWSING
45159318,20620999999.99968,33000000.00051194,624.8787878690842,0.7307461995,456.6277993835,BROWSING
908497,19079000000.00002,28000000.00003547,681.3928571419947,30.8201347941,21000.6197048532,BROWSING
57558562,44958000000.001114,265000000.00218853,169.65283018728235,4.6040066116,781.0827518589,BROWSING
1354999,20105000000.000042,51999999.99998242,386.63461538474695,38.3764120859,14837.6493266785,BROWSING
56807416,44499999999.999695,258000000.0014936,172.48062015403906,4.5416605466,783.3484276067,BROWSING
55799998,44529999999.99973,257999999.99994785,172.59689922484006,4.6236560797,798.0287024383,BROWSING
104863824,19880000000.00171,36999999.99561135,537.2972973610736,0.3528385537,189.5792013078,BROWSING
54353745,44454000000.00089,257999999.99768552,172.30232558294452,4.7466830482,817.86452801,BROWSING
59998705,43869000000.00161,251000000.00240484,174.77689242861075,4.1834236256,731.1657809948,BROWSING
36534678,29994000000.001194,167999999.99897107,178.53571428681485,4.5983708957,820.9734324195,BROWSING
55072387,44370999999.99973,258999999.99785295,171.31660231802147,4.7029012924,805.685070451,BROWSING
56574789,44736000000.00134,261999999.99791843,170.74809160441515,4.6310380406,790.7409075799,BROWSING
55570101,44683000000.00239,257000000.00249386,173.86381322789416,4.624789147,804.0834764724,BROWSING
82428532,50655999999.99663,83000000.00291744,610.3132529905552,1.0069328907,614.5444880663,BROWSING
59997834,44430000000.00229,259999999.9991532,170.88461538518075,4.3334897723,740.5267330151,BROWSING
59998419,44016999999.9992,256999999.9975545,171.27237354248265,4.2834462021,733.6359979752,BROWSING
51403,18071000000.000015,24999999.999998394,722.840000000047,486.352936599,351555.356691244,BROWSING
60059869,17837000000.001297,25999999.9985456,686.0384615768874,0.4329013771,296.9869947602,BROWSING
60060386,17835999999.999447,25999999.999535173,686.000000012243,0.4328976507,296.9677883855,BROWSING
60056957,17828000000.001556,25999999.997274306,685.6923077642517,0.4329223673,296.8515371167,BROWSING
60068259,17827000000.00208,26000000.001805384,685.6538461063158,0.4328409119,296.7790359964,BROWSING
10182869,18970999999.999657,25000000.000036046,758.8399999988922,2.455103763,1863.0309395122,BROWSING
10181887,18937000000.000317,25000000.000144944,757.479999995621,2.4553405474,1859.8713578338,BROWSING
59951166,43951000000.00031,254999999.99793676,172.35686274649385,4.2534618926,733.1133476203,BROWSING
56198047,195990000000.00208,435000000.00081444,450.55172413709226,7.7404825118,3487.4877413445,BROWSING
56467,17890999999.999992,22999999.999997266,777.8695652174835,407.3175483025,316839.924203517,BROWSING
45201154,18767000000.00013,13000000.001021313,1443.6153845019805,0.2876032767,415.1885148773,BROWSING
59960454,193833000000.00064,429999999.99929273,450.7744186053941,7.171393332,3232.6806598229,BROWSING
33520235,20016000000.000538,56999999.99837827,351.1578947468425,1.7004654054,597.1318518501,BROWSING
120446484,19585999999.994446,33000000.00238899,593.5151514720164,0.2739806004,162.6116375468,BROWSING
23357147,17213999999.999737,26999999.99955426,637.5555555660711,1.1559630977,736.990694968,BROWSING
63360672,23178999999.999893,27000000.002775233,858.4814813932373,0.4261318441,365.8262967918,BROWSING
13409331,24416000000.000694,58999999.99949449,413.8305084781337,4.399921219,1820.8216353225,BROWSING
59932952,27621999999.9996,66999999.998709984,412.26865672434974,1.1179159004,460.8816865887,BROWSING
13708766,24384000000.000057,58999999.99971072,413.2881355952477,4.3038155294,1778.7158960916,BROWSING
6099421,24977000000.000042,59000000.000298545,423.33898304870604,9.6730492944,4094.9788512713,BROWSING
4465272,24336000000.000134,57000000.00020552,426.9473684195156,12.7651798144,5450.05992916,BROWSING
3252514,24272000000.000057,56999999.99987515,425.8245614044425,17.5249053501,7462.5351343607,BROWSING
94361,16241999999.99998,24999999.999998044,649.6800000000501,264.939964604,172126.19620394,BROWSING
12894868,19076000000.00015,24000000.00030275,794.833333323313,1.8612055587,1479.3482182214,BROWSING
59360983,45817000000.00284,52999999.99930132,864.4716981246571,0.8928423574,771.8369488592,BROWSING
58131131,46554000000.00141,51000000.000951536,912.8235293947613,0.8773268148,800.8445595184,BROWSING
654908,16423999999.999989,23000000.000026666,714.0869565209107,35.1194366232,25078.3316129899,BROWSING
36775734,47024000000.00049,48999999.99990987,959.6734693895303,1.3324003268,1278.6692442359,BROWSING
45073564,25137000000.001373,47999999.99808704,523.6875000208993,1.0649257733,557.6883159273,BROWSING
404041,16357000000.000021,23999999.99998819,681.5416666670029,59.3999123851,40483.515286815,BROWSING
59603977,184470999999.99988,400999999.9981216,460.02743142360094,6.7277389896,3094.9444866741,BROWSING
35648088,17478000000.000847,32000000.001209404,546.1874999793839,0.8976638523,490.2927753096,BROWSING
35530263,17499000000.00056,32999999.99977568,530.2727272763489,0.9287856946,492.5097233308,BROWSING
43792955,23902000000.00039,44999999.99945768,531.1555555619655,1.0275625383,545.7955509054,BROWSING
61693642,21940000000.000652,29999999.99758826,731.333333392148,0.4862737719,355.6282185448,BROWSING
58092478,27576999999.99806,65999999.99860038,417.8333333421646,1.1361195506,474.7086189024,BROWSING
59558943,182090999999.9989,377999999.997082,481.722222225938,6.3466539357,3057.3242376044,BROWSING
59916916,24252999999.99886,56999999.99971865,425.49122807225564,0.9513173208,404.7771751136,BROWSING
547961,14510999999.999973,19999999.999985605,725.5500000005209,36.4989479178,26481.8116617788,BROWSING
164369,16451000000.000074,23999999.999994878,685.4583333334828,146.0129343124,100085.782598909,BROWSING
110003958,51651000000.00322,59999999.99841218,860.8500000228349,0.5454349197,469.5376506362,BROWSING
30122375,34797000000.0002,150000000.0008924,231.9799999986212,4.9796870267,1155.187796447,BROWSING
30117817,36323999999.998886,148999999.9992555,243.78523490053948,4.9472377098,1206.0635071924,BROWSING
36285320,16225999999.99875,31999999.999171913,507.06250001308257,0.8818993466,447.1780874469,BROWSING
50096,14173000000.000021,17999999.999997836,787.3888888889848,359.3101245608,282916.799744491,BROWSING
110106059,16004999999.997915,25999999.99883467,615.5769231044333,0.2361359605,145.3598479989,BROWSING
50550,14226000000.00002,23000000.00000088,618.521739130412,454.9950544016,281424.332344214,BROWSING
59626343,24393999999.99799,58000000.000835575,420.5862068904579,0.9727244215,409.1144747884,BROWSING
79879885,15580000000.003935,29999999.99986914,519.3333333357298,0.3755638857,195.0428446411,BROWSING
58329862,28938000000.00163,65999999.9980481,438.4545454675371,1.1314959051,496.109522769,BROWSING
467468,28210000000.000027,71000000.00001231,397.32394366190334,151.8820539588,60346.3766503804,BROWSING
54120031,26149999999.997646,56999999.99876471,458.7719298344625,1.0532144743,483.1852369042,BROWSING
45422522,30903000000.00226,70999999.99881755,435.2535211340412,1.5631012298,680.3453141594,BROWSING
53888783,24293000000.000977,57999999.997321315,418.84482760556773,1.0762907746,450.7988239408,BROWSING
16747503,24995000000.00041,109999999.99967347,227.22727272795095,6.5681433226,1492.4612940807,BROWSING
78096964,13797999999.997448,25999999.996253923,530.6923077686716,0.3329194717,176.6778027376,BROWSING
60804630,19388999999.997627,31000000.002553646,625.4516128516273,0.5098295969,318.8737436606,BROWSING
22262455,31809000000.00054,149999999.99892545,212.06000000152275,6.737801379,1428.818160441,BROWSING
59968938,23575999999.9998,54999999.999634005,428.6545454573943,0.9171414708,393.1368602859,BROWSING
52476,13039999999.999987,21999999.999998886,592.7272727273021,419.2392712859,248494.549889473,BROWSING
1515261,15640999999.999935,54000000.00002867,289.64814814799314,35.6374248397,10322.3141095824,BROWSING
3385,12462999999.999989,17000000.00000003,733.1176470588216,5022.1565731167,3681831.61004431,BROWSING
40523549,19157000000.001583,59000000.0003814,324.6949152521652,1.4559435552,472.7374692676,BROWSING
55096781,22222000000.000553,55000000.00001823,404.03636363623974,0.9982434364,403.3266480668,BROWSING
57570628,22419000000.000877,52999999.9994985,423.00000000401906,0.9206083352,389.4173257933,BROWSING
244603,13652999999.999998,24000000.0000068,568.8749999998388,98.1181751655,55816.976897258,BROWSING
41983324,18030999999.998024,73000000.00062089,246.99999999787212,1.7387856188,429.4800478399,BROWSING
4918,12320000000.00001,15999999.999999922,770.0000000000043,3253.3550223668,2505083.36722245,BROWSING
54655345,22605999999.997406,51000000.002672754,443.2549019375038,0.9331200819,413.6100503985,BROWSING
59775584,20633000000.001312,52999999.998524405,389.3018868033163,0.8866496394,345.1743775519,BROWSING
48131372,13249000000.00227,22000000.001589503,602.2272726838648,0.4570823371,275.2674492637,BROWSING
425226,14887999999.999996,52000000.000000894,286.3076923076873,122.2879127805,35011.9701053087,BROWSING
58923118,14015999999.999804,44999999.99999685,311.4666666666841,0.7637070394,237.8692858718,BROWSING
55125648,20369000000.002426,47999999.99972778,424.35416666912386,0.8707380637,369.5013254085,BROWSING
44350911,22086000000.00004,47999999.99854462,460.125000013952,1.082277656,497.9830064821,BROWSING
72614547,13060000000.00256,24999999.998979066,522.4000000214359,0.3442836323,179.8537695209,BROWSING
10968132,14534999999.99989,25000000.000220533,581.3999999948669,2.279330701,1325.2028695497,BROWSING
8903675,12485000000.00042,20000000.000083044,624.249999997429,2.2462634811,1402.2299780709,BROWSING
52489545,19771999999.998337,47999999.998900086,411.91666667607103,0.914467824,376.6845378446,BROWSING
45138181,12515000000.000933,23000000.0008529,544.1304347624714,0.5095464525,277.2597327305,BROWSING
58858089,11989000000.001911,22000000.002569128,544.9545453909933,0.3737803992,203.6933275221,BROWSING
49876774,20275999999.999077,49000000.00061545,413.79591836213075,0.9824211967,406.5218813069,BROWSING
59720162,33255000000.001854,98000000.00230429,339.3367346859176,1.6409868413,556.8471163893,BROWSING
150377,11432000000.000002,13000000.00000049,879.3846153845824,86.4493905318,76022.2640430385,BROWSING
53221978,21808999999.998577,52000000.00134857,419.403846142942,0.977039974,409.774322931,BROWSING
59839820,22357999999.998047,51999999.9970412,429.96153848596566,0.8689865711,373.6308030338,BROWSING
56541731,20854000000.001556,52999999.99841729,393.471698124987,0.937360761,368.8249303864,BROWSING
56503722,21670000000.002125,49999999.99924091,433.4000000066223,0.8848974586,383.5145585631,BROWSING
4384024,12362000000.000076,41000000.0000748,301.512195121403,9.3521385832,2819.7838333002,BROWSING
46192189,41860000000.001495,47000000.001353785,890.6382978467184,1.0174880433,906.2138189641,BROWSING
118623702,13219999999.999884,27000000.0054473,489.62962953084167,0.227610499,111.4448443027,BROWSING
121329005,13299999999.996359,29000000.003329977,458.6206896023849,0.2390195156,109.6192950729,BROWSING
75974807,13220000000.00065,26999999.999424335,489.62962964009307,0.355380962,174.0050488052,BROWSING
55565469,52031999999.999084,46000000.00088363,1131.1304347608605,0.8278522764,936.4089053221,BROWSING
45092254,12018999999.998487,22999999.998326823,522.5652174292535,0.5100654316,266.5424531672,BROWSING
51634313,18257999999.999405,44000000.00129155,414.9545454423516,0.8521465174,353.602070778,BROWSING
59980723,61775999999.99779,46000000.00288262,1342.956521654925,0.7669130631,1029.9308996325,BROWSING
62008203,12750000000.001076,22999999.9998254,554.3478260912116,0.370918667,205.6179567081,BROWSING
60800977,12750000000.001026,22999999.998876918,554.3478261140698,0.378283395,209.7005776733,BROWSING
64179520,12710000000.00172,21999999.998824414,577.7272727582222,0.3427884783,198.0382527012,BROWSING
61865592,12749999999.998087,22999999.997224484,554.347826153769,0.3717736993,206.0919420281,BROWSING
60699897,12750000000.001308,22999999.999737184,554.3478260933479,0.3789133283,210.0497798209,BROWSING
63643313,12750000000.001093,23000000.00067684,554.3478260706908,0.3613891062,200.3352653876,BROWSING
60283569,12750000000.002138,22999999.9972171,554.3478261541231,0.3815301645,211.5004173028,BROWSING
61913860,12750000000.001925,22999999.99748613,554.3478261476297,0.3714838648,205.9312729008,BROWSING
66274913,12749999999.998787,22999999.998300135,554.3478261278741,0.3470393088,192.3804864142,BROWSING
61403692,12734000000.00051,23000000.002847843,553.6521738445128,0.3745703109,207.3816668874,BROWSING
61315829,12734000000.00031,22999999.998152517,553.6521739575293,0.3751070543,207.67883608,BROWSING
61953636,12694000000.001097,21999999.99794036,577.0000000540686,0.3551042589,204.8951574045,BROWSING
60757976,12733999999.99767,22999999.997400668,553.6521739755128,0.3785511222,209.5856517669,BROWSING
64634370,12733999999.996828,22999999.997672126,553.6521739689417,0.3558478252,197.0159220241,BROWSING
63733426,12717999999.996927,23000000.001267307,552.9565217085287,0.3608781364,199.5499190644,BROWSING
920038,12710000000.000008,22000000.000008646,577.727272727046,23.9120558064,13814.6467863284,BROWSING
916699,12710000000.000036,21999999.999995995,577.7272727273795,23.9991534844,13864.9654903082,BROWSING
50075334,42094000000.000046,39999999.998218246,1052.3500000468769,0.7987964693,840.6134645053,BROWSING
10138377,12297000000.000042,22000000.000401918,558.9545454443358,2.1699725706,1212.9160318264,BROWSING
10180935,12257999999.999979,19999999.999859937,612.9000000042912,1.9644561133,1204.01515185,BROWSING
59785052,18826000000.00143,42999999.998294756,437.8139535057677,0.7192433319,314.8947666718,BROWSING
277639,15747000000.000004,61999999.99999925,253.98387096774508,223.3115664586,56717.5360810261,BROWSING
50272210,47399999999.99901,36999999.998465925,1281.0810811341698,0.7359931063,942.8668443261,BROWSING
50058015,42194999999.998215,35999999.999510884,1172.0833333492083,0.7191655522,842.9219576525,BROWSING
132372510,12272999999.997065,16999999.998326313,721.9411765414923,0.1284254563,92.7156250191,BROWSING
50260307,47490999999.99874,35999999.99834882,1319.194444504916,0.7162709929,944.9007145937,BROWSING
55860402,29617000000.00172,25999999.998967174,1139.115384660701,0.465445988,530.1966856594,BROWSING
33241963,17517000000.00126,37999999.99855118,460.97368422813486,1.1431334545,526.9544400853,BROWSING
15420785,23583000000.0007,41999999.99943138,561.5000000076186,2.7235967559,1529.2995784586,BROWSING
59993413,61611000000.001274,41000000.00113136,1502.7073170317358,0.6834083602,1026.9627433932,BROWSING
59350545,41019999999.99799,45000000.00226721,911.5555555095846,0.7582070224,691.1478234951,BROWSING
54595497,17949000000.002094,43999999.99891103,407.9318181919618,0.8059272727,328.763377683,BROWSING
45092280,11454000000.000114,22999999.998388503,498.00000003489737,0.5100651375,254.0124384928,BROWSING
14489611,26222999999.999554,143000000.0000847,183.37762237751065,9.8691400342,1809.7794343823,BROWSING
1638283,11374999999.999968,22999999.99997977,494.5652173917379,14.0390884847,6943.2448484175,BROWSING
55132125,50201000000.00191,34000000.000867575,1476.4999999623803,0.6167003358,910.5580457855,BROWSING
949415,12070000000.000011,23000000.000042763,524.7826086946769,24.2254440893,12713.0917459699,BROWSING
15197568,15146999999.999708,30999999.99971305,488.6129032303199,2.0398000522,996.6726255148,BROWSING
55432908,29779999999.998398,23000000.001178153,1294.7826086292584,0.4149159918,537.2260102248,BROWSING
2663399,28980000000.000088,44000000.00007807,658.6363636351971,16.5202434934,10880.833100861,BROWSING
10138622,11703999999.99964,19000000.00042405,615.9999999862329,1.8740219332,1154.3975108254,BROWSING
10883500,21532999999.99982,57999999.999831095,371.25862069073327,5.3291680066,1978.4995635595,BROWSING
943251,12627999999.999994,25999999.99999594,485.69230769238334,27.5642432396,13387.7409088355,BROWSING
45387950,12482000000.000416,34000000.00221126,367.11764703495953,0.7490975028,275.0069126277,BROWSING
3891,10198000000.000017,14000000.000000117,728.4285714285666,3598.0467746081,2620920.07196094,BROWSING
104236468,11774000000.000496,21000000.004772704,560.6666665392667,0.2014649998,112.9547098622,BROWSING
104381892,11773999999.998072,21000000.004086196,560.6666665574799,0.2011843204,112.7973422823,BROWSING
123441757,11774000000.003233,20999999.998728782,560.6666667007602,0.1701207153,95.381014384,BROWSING
115167838,11773999999.99465,20999999.999901444,560.6666666690433,0.1823425738,102.2334030443,BROWSING
42812163,11733999999.999989,19999999.999447588,586.7000000162044,0.4671569619,274.0809895543,BROWSING
58927,10644000000.000023,13999999.999997633,760.2857142858445,237.5820930982,180630.271352691,BROWSING
59278291,15081000000.000748,53999999.99760537,279.27777779017623,0.9109574363,254.4101684713,BROWSING
52288383,16745999999.997839,43000000.000049405,389.44186046461857,0.8223623974,320.2623420196,BROWSING
44440159,17343999999.99877,38999999.999870405,444.717948719395,0.8775846189,390.2776315449,BROWSING
48633662,91909000000.00252,228000000.00021285,403.10964912244174,4.6881108809,1889.8227322467,BROWSING
45298814,14976999999.99973,63000000.00189223,237.7301587230141,1.3907648885,330.6267576895,BROWSING
29930130,25762000000.000786,146999999.99918032,175.25170068125468,4.9114387408,860.737992117,BROWSING
682068,17895000000.000023,49000000.00000578,365.20408163261044,71.8403443645,26236.3869878077,BROWSING
7840635,16884000000.000143,92000000.00005317,183.52173913033027,11.7337435042,2153.3970144,BROWSING
44343549,22017999999.99861,39999999.99928654,550.4500000097834,0.9020477815,496.5322013355,BROWSING
7863577,17844000000.00032,106000000.0002984,168.33962264103857,13.4798705475,2269.1963212162,BROWSING
7265430,17797000000.00031,105000000.00015332,169.49523809499354,14.4520007763,2449.545312528,BROWSING
120048023,11442000000.000187,21000000.003125872,544.8571427760492,0.1749299945,95.3118569891,BROWSING
59409412,15272000000.00123,33000000.001836833,462.78787876215654,0.5554675411,257.0636450669,BROWSING
57446682,24851000000.002693,181000000.00072974,137.2983425408978,3.1507476794,432.5924341462,BROWSING
34849533,15528999999.999262,38000000.001342446,408.65789472238583,1.0904019862,445.6013800816,BROWSING
56434111,20755000000.00193,53000000.000219464,391.6037735833205,0.9391483105,367.7740223462,BROWSING
27340,9220999999.999994,11000000.000001302,838.2727272726275,402.3408924653,337271.39722019,BROWSING
51264338,16306999999.998844,35999999.99996319,452.97222222265333,0.7022425609,318.0963733502,BROWSING
48044638,9815999999.999094,15999999.998628058,613.5000000525488,0.3330236352,204.3100002127,BROWSING
23494,9477999999.999998,10000000.000000581,947.7999999999447,425.6405890866,403422.150336256,BROWSING
11086476,13589999999.999681,33000000.000402056,411.81818181315475,2.9765995976,1225.8178342694,BROWSING
45138419,9941000000.0008,21000000.001718953,473.38095234224187,0.4652356123,220.2336772141,BROWSING
58662299,10761999999.997417,40000000.00079931,269.0499999945591,0.6818689462,183.4568399714,BROWSING
50573160,41140000000.000404,68000000.00211553,604.9999999811839,1.3445867334,813.4749736817,BROWSING
55309768,16206000000.001379,37999999.99785651,426.47368423461893,0.687039584,293.0043026035,BROWSING
11315655,13285999999.999805,30000000.000556402,442.86666665844643,2.6511942968,1174.1255808877,BROWSING
11134183,13318000000.000069,29999999.999541175,443.9333333401252,2.6944051485,1196.1362589424,BROWSING
760649,13350000000.000027,32000000.00001209,417.1874999998432,42.0693381573,17550.802012492,BROWSING
65142703,11383999999.998423,27000000.003119495,421.62962958085745,0.414474665,174.7547994746,BROWSING
59991868,75351999999.99872,197000000.0020935,382.49746192486276,3.2837783948,1256.0369015347,BROWSING
50331616,19030999999.997982,54000000.00108257,352.4259259188233,1.0728842881,378.1122386374,BROWSING
59986548,26915000000.00291,81000000.00156978,332.28395061088025,1.3503027379,448.6839282701,BROWSING
208597,13690999999.999992,21000000.000010308,651.9523809520606,100.6725887717,65633.7339463175,BROWSING
57873346,74367000000.00165,190999999.9976485,389.35602094721054,3.3003103017,1284.995686961,BROWSING
58718866,16496000000.002947,36999999.99890777,445.8378378510785,0.6301211607,280.9318558707,BROWSING
45320897,11297999999.999382,50999999.99861809,221.52941177069638,1.1253087069,249.2889759,BROWSING
58288056,16189999999.999947,33999999.99997829,476.17647058853777,0.583309898,277.758448489,BROWSING
390879,9261000000.000008,14999999.999987263,617.4000000005248,38.3750470094,23692.7540236237,BROWSING
20562,8683000000.000006,13999999.99999929,620.2142857143176,680.8676198813,422283.824530688,BROWSING
8428923,16819000000.000216,77999999.99961877,215.6282051292618,9.2538512927,1995.391344778,BROWSING
38388566,57573999999.99953,169999999.99850264,338.6705882382743,4.4284019361,1499.7694886545,BROWSING
59888288,13575000000.00003,32999999.9985482,411.3636363817348,0.5510259368,226.6720331027,BROWSING
49844707,15056999999.999884,66000000.00127963,228.13636363193868,1.3241125081,302.0782126375,BROWSING
150942317,9907999999.996143,24999999.99901679,396.32000001543236,0.1656261842,65.6409693247,BROWSING
45235997,24932000000.00146,24000000.00188763,1038.8333332516886,0.5305509239,551.1539847348,BROWSING
99532484,9598999999.998995,23000000.004886597,417.3478259982428,0.2310803376,96.4408765283,BROWSING
45256199,15415999999.998217,35999999.99789272,428.2222222472389,0.7954711353,340.6384172917,BROWSING
10502405,10225000000.000252,20000000.00011502,511.24999999707245,1.9043257235,973.5865261338,BROWSING
51326052,26745000000.00157,55999999.9979397,477.58928573188484,1.0910638519,521.0804057168,BROWSING
33598183,16818999999.998718,51999999.99899542,323.4423076985316,1.5477027433,500.5925469243,BROWSING
199194,10280000000.000004,39000000.00000918,263.58974358968163,195.7890297901,51607.980160045,BROWSING
45263812,10698999999.999233,54000000.00046109,198.12962962792366,1.1930060155,236.3698399949,BROWSING
59860647,15068000000.001015,34999999.99814234,430.5142857371647,0.5846913081,251.7179608834,BROWSING
1168205,16068000000.000013,46999999.99997674,341.8723404257014,40.2326646436,13754.4352232699,BROWSING
24035220,15242999999.99901,65999999.9999645,230.9545454546547,2.7459702886,634.1943198356,BROWSING
104795293,9891999999.994883,27999999.99849389,353.2857143045346,0.267187573,94.3935525806,BROWSING
217048,14334000000.000008,23999999.999996074,597.250000000098,110.574619439,66040.6914599536,BROWSING
64608814,13029999999.999193,29999999.99889736,434.3333333492702,0.4643329314,201.6752698788,BROWSING
55029,8511999999.999982,12999999.99999834,654.7692307693129,236.2390739428,154682.076723182,BROWSING
50311864,17790000000.00087,53999999.99930013,329.44444444873034,1.0733054931,353.5945318981,BROWSING
59354138,12753000000.001865,30999999.99752388,411.38709680711315,0.5222887745,214.8628626365,BROWSING
44779265,31216000000.00115,109000000.00121988,286.38532109772285,2.4341623294,697.1083603092,BROWSING
32928369,9887999999.99952,21999999.99944213,449.4545454659208,0.6681169055,300.2881800796,BROWSING
60765438,8963999999.997639,17000000.00143128,527.2941176025255,0.2797642963,147.5180677542,BROWSING
10371357,10613000000.00014,21999999.999690503,482.4090909158838,2.1212267594,1023.2990726286,BROWSING
60837491,8948000000.002111,17000000.000507135,526.3529411608929,0.2794329569,147.0803587216,BROWSING
61812211,8947999999.998884,16999999.998391785,526.3529412261984,0.2750265639,144.7610408241,BROWSING
63073886,8948000000.000542,16999999.998087946,526.3529412357034,0.2695251724,141.8653672298,BROWSING
398019,8300999999.999992,17999999.99998288,461.1666666671049,45.2239717199,20855.7882915137,BROWSING
151278,8372999999.999993,20000000.000002168,418.6499999999543,132.2069302873,55348.4313647721,BROWSING
171557,10192000000.000008,17999999.99999887,566.2222222222581,104.9213963872,59408.8262210228,BROWSING
60183765,8836000000.002283,16999999.997471306,519.7647059598005,0.2824682038,146.8170028911,BROWSING
63704153,8836000000.000738,17000000.000795197,519.7647058580837,0.266858583,138.7036728987,BROWSING
65095687,8836000000.000011,16999999.9997046,519.7647058913853,0.2611540147,135.7386396429,BROWSING
63142860,8835999999.997759,16999999.99694502,519.7647059756252,0.269230757,139.9366452517,BROWSING
61332834,8835999999.997921,16999999.998832647,519.7647059179218,0.2771761696,144.0663902796,BROWSING
61701212,8836000000.001291,16999999.99902208,519.7647059123282,0.2755213301,143.206263112,BROWSING
63707154,8836000000.00312,16999999.999881994,519.7647058861445,0.2668460123,138.6971391,BROWSING
62514228,8836000000.000034,16999999.997698586,519.7647059527193,0.2719380938,141.3438233613,BROWSING
61823591,8835999999.999865,16999999.99994167,519.7647058841284,0.2749759392,142.9227881635,BROWSING
46372197,71389000000.00186,177999999.99827272,401.06179775671126,3.8385069398,1539.4784939778,BROWSING
50684041,40036999999.99995,64000000.00018081,625.5781249982318,1.2627248881,789.9330678862,BROWSING
131996805,8821000000.00055,20000000.005373295,441.04999988153287,0.151518819,66.827375102,BROWSING
10681,7570999999.999996,10999999.9999996,688.272727272752,1029.8661174047,708828.761351933,BROWSING
57406027,11875999999.999407,28999999.998548415,409.51724139978813,0.5051734376,206.8772325944,BROWSING
10256014,9550999999.999561,17999999.999541298,530.6111111246086,1.755067807,931.2584791713,BROWSING
573240,8868999999.999989,17000000.000009723,521.7058823526421,29.6559905101,15471.7046961133,BROWSING
160946635,8909000000.004482,17999999.996574786,494.94444453887627,0.1118383121,55.3537512605,BROWSING
45336078,9785999999.998266,34000000.00177759,287.8235293966657,0.7499545947,215.8545783338,BROWSING
46104375,13940000000.000673,31999999.998316124,435.6250000229441,0.6940772974,302.3574226958,BROWSING
10139054,8882000000.000477,18000000.000063065,493.4444444427421,1.7753135549,876.0186108093,BROWSING
10234306,8923999999.999865,17000000.000353996,524.9411764596492,1.6610799013,871.9692375819,BROWSING
29965170,13808999999.999588,30999999.999879725,445.4516129049408,1.0345344278,460.8350294692,BROWSING
55149669,22909999999.999886,91999999.99776322,249.02173913648798,1.6681877093,415.415004576,BROWSING
11322219,10917999999.999735,27999999.999918845,389.9285714296921,2.4730134614,964.2986061301,BROWSING
167818,8426999999.999993,19999999.999996897,421.35000000006505,119.1767271687,50215.1139925395,BROWSING
45147843,8555999999.99873,34000000.00075903,251.64705881787418,0.753081382,189.5107148308,BROWSING
132631523,8987000000.00535,24999999.99962379,359.4800000056236,0.188492143,67.7591555667,BROWSING
